id,detailed_type,categ_id,default_code,name,sale_ok,purchase_ok,uom_id,uom_po_id,route_ids
setup.product_template.0674,product,Components / Customer Supplied,CZA539,Labels Legion Athletics Pulse Watermelon 21 Servings,0,1,Units,Units,Buy
setup.product_template.0675,product,Components / Customer Supplied,CZA541,Labels Legion Athletics Pulse Tropical Punch 21 Servings,0,1,Units,Units,Buy
setup.product_template.0676,product,Components / Customer Supplied,CZA543,ARMADA SUPPLIED 70200 11CC Scoop Nat SH,0,1,Units,Units,Buy
setup.product_template.0677,product,Components / Customer Supplied,CZA544,ARMADA SUPPLIED 71023 14.8CC Scoop Nat LH,0,1,Units,Units,Buy
setup.product_template.0678,product,Components / Customer Supplied,CZA545,ARMADA SUPPLIED 71310 Scoop 32cc Natural  LH 4.75,0,1,Units,Units,Buy
setup.product_template.0679,product,Components / Customer Supplied,CZA546,Armada Nutrition Supplied 71595 13CC Scoop Nat SH Airlite,0,1,Units,Units,Buy
setup.product_template.0680,product,Components / Customer Supplied,CZA548,ARMADA SUPPLIED 73145 Label Redcon Breach Pineapple Banana 30 serv,0,1,Units,Units,Buy
setup.product_template.0681,product,Components / Customer Supplied,CZA549,ARMADA SUPPLIED 73146 Label Redcon Breach Sour Apple 30 serv,0,1,Units,Units,Buy
setup.product_template.0682,product,Components / Customer Supplied,CZA550,ARMADA SUPPLIED 73148 Label Redcon Breach Tigers Blood 30 serv,0,1,Units,Units,Buy
setup.product_template.0683,product,Components / Customer Supplied,CZA551,ARMADA SUPPLIED 73149 Label Redcon Breach Watermelon 30 serv,0,1,Units,Units,Buy
setup.product_template.0684,product,Components / Customer Supplied,CZA552,ARMADA SUPPLIED 73403 Label KGM Hydra Apple Limeade KM-HYDC-060AL-V8,0,1,Units,Units,Buy
setup.product_template.0685,product,Components / Customer Supplied,CZA553,ARMADA SUPPLIED 73746 Lids 89mm Black FRIB FS 5-4,0,1,Units,Units,Buy
setup.product_template.0686,product,Components / Customer Supplied,CZA554,ARMADA SUPPLIED 74169 Label KGM Outlive 100 Berry 30srv,0,1,Units,Units,Buy
setup.product_template.0687,product,Components / Customer Supplied,CZA555,ARMADA SUPPLIED 74767 Labels KGM AminoSyn No Caff Rasp Lem 30 serv,0,1,Units,Units,Buy
setup.product_template.0688,product,Components / Customer Supplied,CZA556,BEAM Supplied Labels Super Greens Pink Lemonade,0,1,Units,Units,Buy
setup.product_template.0689,product,Components / Customer Supplied,CZA560,ARMADA SUPPLIED 73217 Label Redcon MOAB Cherry Lime 30 serv,0,1,Units,Units,Buy
setup.product_template.0690,product,Components / Customer Supplied,CZA561,ARMADA SUPPLIED 73218 Label Redcon MOAB Grape 30 serv,0,1,Units,Units,Buy
setup.product_template.0691,product,Components / Customer Supplied,CZA562,ARMADA SUPPLIED 73219 Label Redcon MOAB Unflavored 30 serv,0,1,Units,Units,Buy
setup.product_template.0692,product,Components / Customer Supplied,CZA563,Labels VNDL Vandal PWO Blue Raspberry,0,1,Units,Units,Buy
setup.product_template.0693,product,Components / Customer Supplied,CZA565,TB12 Supplied Lids 100-400mm White Ribbed,0,1,Units,Units,Buy
setup.product_template.0694,product,Components / Customer Supplied,CZA567,Cira Nutrition Free Product Insert,0,1,Units,Units,Buy
setup.product_template.0695,product,Components / Customer Supplied,CZA568,Labels Alani Nutrition Pre-Workout Rocket Pop 30 serv,0,1,Units,Units,Buy
setup.product_template.0696,product,Components / Customer Supplied,CZA570,Podium Supplied Labels Hydro and Salt Sour Watermelon 30 serv,0,1,Units,Units,Buy
setup.product_template.0697,product,Components / Customer Supplied,CZA571,Podium Supplied Labels Whey PB Crunch,0,1,Units,Units,Buy
setup.product_template.0698,product,Components / Customer Supplied,CZA573,Labels Legion Athletics Pulse Stim Free Blue Raspberry,0,1,Units,Units,Buy
setup.product_template.0699,product,Components / Customer Supplied,CZA574,Labels Vibrant Health Super Natural C,0,1,Units,Units,Buy
setup.product_template.0700,product,Components / Customer Supplied,CZA575,Labels Ultimate Life Lean Bean 180ct,0,1,Units,Units,Buy
setup.product_template.0701,product,Components / Customer Supplied,CZA578,Gusseted Bag Granite GX PreWorkout Watermelon,0,1,Units,Units,Buy
setup.product_template.0702,product,Components / Customer Supplied,CZA579,Alani Nutrition Supplied Labels Pre-Workout Sour Kiwi 30 servings,0,1,Units,Units,Buy
setup.product_template.0703,product,Components / Customer Supplied,CZA580,Alani Nutrition Supplied Labels Pre-Workout Sherbert Swirl 30 serv (Orange Cream),0,1,Units,Units,Buy
setup.product_template.0704,product,Components / Customer Supplied,CZA581,Labels Ultimate Life PowHer Pink Lemonade 25 Servings,0,1,Units,Units,Buy
setup.product_template.0705,product,Components / Customer Supplied,CZA582,Alani Nutrition Supplied Labels Pre-Workout Blue Slush 30 Servings,0,1,Units,Units,Buy
setup.product_template.0706,product,Components / Customer Supplied,CZA583,Alani Nutrition Supplied Labels Pre-Workout Blue Slush 20 Servings,0,1,Units,Units,Buy
setup.product_template.0707,product,Components / Customer Supplied,CZA584,Insert Jacked Factory Vault 937,0,1,Units,Units,Buy
setup.product_template.0708,product,Components / Customer Supplied,CZA590,VNDL Project Supplied Labels Vandal Squeezed Citrus (Canada),0,1,Units,Units,Buy
setup.product_template.0709,product,Components / Customer Supplied,CZA596,VNDL Project Supplied Labels Vibes,0,1,Units,Units,Buy
setup.product_template.0710,product,Components / Customer Supplied,CZA597,Labels Legion Athletics Whey Chocolate,0,1,Units,Units,Buy
setup.product_template.0711,product,Components / Customer Supplied,CZA598,Alani Nutrition Supplied Labels Creatine Unflavored 30 Servings,0,1,Units,Units,Buy
setup.product_template.0712,product,Components / Customer Supplied,CZA599,Labels Granite Joint Care,0,1,Units,Units,Buy
setup.product_template.0713,product,Components / Customer Supplied,CZA625,Box Wild Willies Horny Goat Weed 4ct,0,1,Units,Units,Buy
setup.product_template.0714,product,Components / Customer Supplied,CZA626,Wild Willies Supplied Kits Beard Growth,0,1,Units,Units,Buy
setup.product_template.0715,product,Components / Customer Supplied,CZA629,Jacked Factory 89mm Custom Lid- Customer Supplied,0,1,Units,Units,Buy
setup.product_template.0716,product,Components / Customer Supplied,CZA699,Cira Supplied  45-400 Blue Smooth Lid,0,1,Units,Units,Buy
setup.product_template.0717,product,Components / Customer Supplied,CZA736,Evertrain Supplied Labels Post Grape,0,1,Units,Units,Buy
setup.product_template.0718,product,Components / Labels,CZA748,Granite Supplement Supplied Labels Granite Thermo Burn,0,1,Units,Units,Buy
setup.product_template.0719,product,Components / Customer Supplied,CZA769,VIREO SUPPLIED 8oz White HDPE,0,1,Units,Units,Buy
setup.product_template.0720,product,Components / Customer Supplied,CZA856,Lid Sticker Jacked Factory Burn XT,0,1,Units,Units,Buy
setup.product_template.0721,product,Components / Customer Supplied,CZA859,VIREO SUPPLIED 100cc White PET,0,1,Units,Units,Buy
setup.product_template.0722,product,Components / Customer Supplied,CZA860,Labels Legion Athletics Pulse Blood Orange 21 servings,0,1,Units,Units,Buy
setup.product_template.0723,product,Components / Customer Supplied,CZA862,Lables Legion Athletics Pulse Fruit Punch 10 servings,0,1,Units,Units,Buy
setup.product_template.0724,product,Components / Customer Supplied,CZA866,Labels Legion Athletics Preworkout Pulse STIM Free Green Apple 21 servings,0,1,Units,Units,Buy
setup.product_template.0725,product,Components / Customer Supplied,CZA869,Labels Legion Athletics Preworkout Pulse Artic Blast 21 servings,0,1,Units,Units,Buy
setup.product_template.0726,product,Components / Customer Supplied,CZA877,Labels Legion Athletics Pulse Pink Lemonade 21 Servings,0,1,Units,Units,Buy
setup.product_template.0727,product,Components / Customer Supplied,CZA878,Labels Legion Athletics Pulse Strawberry Kiwi 21 Servings,0,1,Units,Units,Buy
setup.product_template.0728,product,Components / Customer Supplied,CZA892,BEAM SUPPLIED 70457 32oz White,0,1,Units,Units,Buy
setup.product_template.0729,product,Components / Customer Supplied,CZA893,BEAM SUPPLIED 72610 89-400 White Smooth,0,1,Units,Units,Buy
setup.product_template.0730,product,Components / Customer Supplied,CZA896,Vasocorp Supplied Inserts,0,1,Units,Units,Buy
setup.product_template.0731,product,Components / Customer Supplied,CZA900,Labels VNDL EAA Vital Pink Lemonade Canada,0,1,Units,Units,Buy
setup.product_template.0732,product,Components / Customer Supplied,CZA901,Labels VNDL EAA Vital Blue Raspberry,0,1,Units,Units,Buy
setup.product_template.0733,product,Components / Customer Supplied,CZA919,Labels Vireo Con-Cret Lemon Lime 64 serv Shrink,0,1,Units,Units,Buy
setup.product_template.0734,product,Components / Customer Supplied,CZA920,Labels Vireo Con-Cret Unflavored 64 serv Shrink,0,1,Units,Units,Buy
setup.product_template.0735,product,Components / Customer Supplied,CZA925,Alani Nutrition Supplied Label Pre-Workout Cosmic Stardust 30 Servings,0,1,Units,Units,Buy
setup.product_template.0736,product,Components / Customer Supplied,CZA927,Labels Legion Athletics Pulse Cherry Limeade 21 Servings,0,1,Units,Units,Buy
setup.product_template.0737,product,Components / Customer Supplied,CZA929,Podium Supplied Lids 70mm Tan,0,1,Units,Units,Buy
setup.product_template.0738,product,Components / Customer Supplied,CZA930,Armada Nutrition Supplied Lids 70207 Lid 89mm Black Smooth FS1-13,0,1,Units,Units,Buy
setup.product_template.0739,product,Components / Customer Supplied,CZA931,ARMADA SUPPLIED 74787 Label KGM Citrulline V2 UNFL 100sv,0,1,Units,Units,Buy
setup.product_template.0740,product,Components / Customer Supplied,CZA932,Labels Legion Athletics Balance 150ct,0,1,Units,Units,Buy
setup.product_template.0741,product,Components / Customer Supplied,CZA934,Labels Legion Athletics Pulse Blueberry Lemonade,0,1,Units,Units,Buy
setup.product_template.0742,product,Components / Customer Supplied,CZA935,Labels Legion Athletics Recharge Blue Raspberry 60 Serve,0,1,Units,Units,Buy
setup.product_template.0743,product,Components / Customer Supplied,CZA937,ARMADA SUPPLIED 74572 Label Kaged Pre Pink Lemonade V2,0,1,Units,Units,Buy
setup.product_template.0744,product,Components / Customer Supplied,CZA938,ARMADA SUPPLIED 74573 Label KGM Pre Stim Free Cherry Bomb V2,0,1,Units,Units,Buy
setup.product_template.0745,product,Components / Customer Supplied,CZA939,ARMADA SUPPLIED 74534 CTN 15.25x10.125x5.46 32C ECT,0,1,Units,Units,Buy
setup.product_template.0746,product,Components / Customer Supplied,CZA940,ARMADA SUPPLIED 73108 Lid 120mm Black Ribbed FS1-13 DS,0,1,Units,Units,Buy
setup.product_template.0747,product,Components / Customer Supplied,CZA941,ARMADA SUPPLIED 74532 Bottle 50oz Black HDPE 120mm,0,1,Units,Units,Buy
setup.product_template.0748,product,Components / Customer Supplied,CZA943,Labels Vasocorp Supplied NeuropAway PM Nerve Support 60 cap,0,1,Units,Units,Buy
setup.product_template.0749,product,Components / Customer Supplied,CZA944,Labels Vasocorp Supplied NeuropAway Nerve Support 60 cap,0,1,Units,Units,Buy
setup.product_template.0750,product,Components / Customer Supplied,CZA945,Labels Podium Hydro + Salt Blue Razz Slushie,0,1,Units,Units,Buy
setup.product_template.0751,product,Components / Customer Supplied,CZA946,Labels Podium Hydro + Salt Bomb Pop,0,1,Units,Units,Buy
setup.product_template.0752,product,Components / Customer Supplied,CZA947,Labels Podium Hydro + Salt Lemonade,0,1,Units,Units,Buy
setup.product_template.0753,product,Components / Customer Supplied,CZA948,Labels Podium Fuse Bomb Pop 30 serv,0,1,Units,Units,Buy
setup.product_template.0754,product,Components / Customer Supplied,CZA949,Labels Podium Fuse Lemonade 30 serv,0,1,Units,Units,Buy
setup.product_template.0755,product,Components / Customer Supplied,CZA950,Labels Podium Nutrition Fuse Blue Razz Slushie,0,1,Units,Units,Buy
setup.product_template.0756,product,Components / Customer Supplied,CZA952,Alani Nutrition Supplied Label Pre-Workout Cherry Coconut 30 servings,0,1,Units,Units,Buy
setup.product_template.0757,product,Components / Customer Supplied,CZA979,VIREO SUPPLIED 8oz WHT PET,0,1,Units,Units,Buy
setup.product_template.0758,product,Components / Customer Supplied,CZA980,VNDL Supplied 13oz Clear PET Bottle,0,1,Units,Units,Buy
setup.product_template.0759,product,Components / Customer Supplied,CZA981,VNDL Supplied 33-400 Clear Smooth Lid,0,1,Units,Units,Buy
setup.product_template.0760,product,Components / Customer Supplied,CZA982,Labels VNDL Supplied Multivitamin,0,1,Units,Units,Buy
setup.product_template.0761,product,Components / Customer Supplied,CZA983,Labels Podium Whey Churro (FONTERRA),0,1,Units,Units,Buy
setup.product_template.0762,product,Components / Customer Supplied,CZA984,Podium Supplied Labels Whey Mint Chocolate Chip (FONTERRA) 25serv,0,1,Units,Units,Buy
setup.product_template.0763,product,Components / Neckbands,CZA987,Vireo Supplied Neckband -  Clear,0,1,Units,Units,Buy
setup.product_template.0764,product,Components / Customer Supplied,CZA989,VIREO SUPPLIED 12g Cotton Coil,0,1,Units,Units,Buy
setup.product_template.0765,product,Components / Customer Supplied,CZA990,Labels Mood Technologies Ecstasy 90ct.,0,1,Units,Units,Buy
setup.product_template.0766,product,Components / Customer Supplied,CZA992,Labels Mood Technologies Play 90ct.,0,1,Units,Units,Buy
setup.product_template.0767,product,Components / Customer Supplied,CZA993,Labels Mood Technologies Sensuality 90ct.,0,1,Units,Units,Buy
setup.product_template.0768,product,Components / Customer Supplied,CZA995,Labels Nutrition Distribution AX Creatine 50 serv,0,1,Units,Units,Buy
setup.product_template.0769,product,Components / Customer Supplied,CZB005,Labels Alani Nutrition Pre-Workout Sherbert Swirl 30 serv,0,1,Units,Units,Buy
setup.product_template.0770,product,Components / Customer Supplied,CZB011,BEAM Supplied Labels Preworkout Watermelon Candy 40 servings,0,1,Units,Units,Buy
setup.product_template.0771,product,Components / Customer Supplied,CZB012,BEAM Supplied Labels Recovery Aminos Sour Blue Slushie 30 servings,0,1,Units,Units,Buy
setup.product_template.0772,product,Components / Customer Supplied,CZB016,BEAM Supplied Sleeves Vegan Protein Chocolate Brownie 25 servings,0,1,Units,Units,Buy
setup.product_template.0773,product,Components / Customer Supplied,CZB017,BEAM Supplied Sleeves Vegan Protein Peanut Butter Smoothie 25 servings,0,1,Units,Units,Buy
setup.product_template.0774,product,Components / Customer Supplied,CZB018,BEAM Supplied Sleeves Whey Fruity Cereal,0,1,Units,Units,Buy
setup.product_template.0775,product,Components / Customer Supplied,CZB020,BEAM Supplied Sleeves Vegan Protein Fruity Cereal 25 serv,0,1,Units,Units,Buy
setup.product_template.0776,product,Components / Customer Supplied,CZB200,Labels BEAM  Pre-Workout Stim Free Watermelon Candy 40 servings,0,1,Units,Units,Buy
setup.product_template.0777,product,Components / Customer Supplied,CZB201,Labels Vibrant Health Gigartina 60ct,0,1,Units,Units,Buy
setup.product_template.0778,product,Components / Customer Supplied,CZB233,Labels Healthe Trim 60ct.,0,1,Units,Units,Buy
setup.product_template.0779,product,Components / Labels,CZB236,Superior Supplements Labels i.am.amino Raspberry 30srv,0,1,Units,Units,Buy
setup.product_template.0780,product,Components / Labels,CZB259,pHresh Greens Supplied Label 28.5 serv Shrink,0,1,Units,Units,Buy
setup.product_template.0781,product,Components / Customer Supplied,CZB263,Evertrain Supplied Bottles 43oz Blue (2765C) HDPE Canister 100-400,0,1,Units,Units,Buy
setup.product_template.0782,product,Components / Customer Supplied,CZB264,Evertrain Supplied Bottles 43oz Red (1797C) HDPE Canister 100-400,0,1,Units,Units,Buy
setup.product_template.0783,product,Components / Labels,CZB271,Clear Probiotics Supplied Labels Inflammation/Pain,0,1,Units,Units,Buy
setup.product_template.0784,product,Components / Kit,CZB275,Cira Nutrition Supplied Kit Flare 60ct,0,1,Units,Units,Buy
setup.product_template.0785,product,Components / Customer Supplied,CZB287,1 Gallon Natural HDPE (BEAM),0,1,Units,Units,Buy
setup.product_template.0786,product,Components / Labels,CZB320,Labels VNDL Vandal PWO Blue Raspberry Gummies (Canada),0,1,Units,Units,Buy
setup.product_template.0787,product,Components / Labels,CZB328,Cira Nutrition Supplied Labels Pre-Game 30 Servings Strawberry Margarita,0,1,Units,Units,Buy
setup.product_template.0788,product,Components / Labels,CZB329,Cira Nutrition Supplied Labels Pre-Game 30 Servings Blue Raspberry,0,1,Units,Units,Buy
setup.product_template.0789,product,Components / Labels,CZB330,Cira Nutrition Supplied Labels Pre-Game 30 Servings Fruit Punch,0,1,Units,Units,Buy
setup.product_template.0790,product,Components / Labels,CZB331,Cira Nutrition Supplied Labels Creatine Unflavored 60sv,0,1,Units,Units,Buy
setup.product_template.0791,product,Components / Shippers,CZB332,Wild Willies Supplied Box Beard Growth Gummies 4ct,0,1,Units,Units,Buy
setup.product_template.0792,product,Components / Labels,CZB333,Cira Nutrition Supplied Labels Flare 60ct.,0,1,Units,Units,Buy
setup.product_template.0793,product,Components / Customer Supplied,CZB513,Podium Supplied Labels Whey Coffee Ice Cream 27 Servings,0,1,Units,Units,Buy
setup.product_template.0794,product,Components / Customer Supplied,CZB595,TB12 SUPPLIED 58mm Black Ribbed,0,1,Units,Units,Buy
